,epoch,train_loss,val_loss,val_accuracy,accuracy
1,1.0,0.5836502254009247,0.3352312743663788,0.8641826923076923,0.6849999999999999
2,2.0,0.4156326115131378,0.2812085598707199,0.8641826923076923,0.8081875000000001
3,3.0,0.3907287001609802,0.32106345891952515,0.8641826923076923,0.8064375
4,4.0,0.368136328458786,0.25141511857509613,0.8834134615384616,0.80975
5,5.0,0.3500262200832367,0.24674054235219955,0.8798076923076923,0.8661249999999999
6,6.0,0.32381664514541625,0.2501457706093788,0.8837139423076923,0.8701874999999999
7,7.0,0.3015419512987137,0.25826478004455566,0.8876201923076923,0.8891875
8,8.0,0.2727913945913315,0.23845849931240082,0.8951322115384616,0.89875
9,9.0,0.2447983592748642,0.23480413109064102,0.9146634615384616,0.9165625000000001
10,10.0,0.23034472465515138,0.29862694442272186,0.8680889423076923,0.9156875
11,11.0,0.22092602252960206,0.2522778883576393,0.9146634615384616,0.9254999999999999
12,12.0,0.20922922790050508,0.2778073102235794,0.8527644230769231,0.9281874999999999
13,13.0,0.1708836019039154,0.2594088762998581,0.8759014423076923,0.9428750000000001
14,14.0,0.13611003756523132,0.29233168065547943,0.8837139423076923,0.9520624999999999
15,15.0,0.10691668391227722,0.4446965306997299,0.8563701923076923,0.9569375000000001
16,16.0,0.08469493165612221,0.5102524161338806,0.8641826923076923,0.9748125
17,17.0,0.08322836980223655,0.3938481956720352,0.9107572115384616,0.9772500000000001
18,18.0,0.07092727422714233,0.5881736576557159,0.8371394230769231,0.9819375000000001
19,19.0,0.06543152704834938,0.5235836207866669,0.8990384615384616,0.9756875
20,20.0,0.050905348360538484,0.40887536108493805,0.8873197115384616,0.9808125000000001
21,21.0,0.050537554919719695,0.58425472676754,0.8599759615384616,0.9772500000000001
22,22.0,0.02751142345368862,0.5380800515413284,0.8990384615384616,0.9886250000000001
23,23.0,0.023662172257900238,0.5822248458862305,0.8641826923076923,0.9953125
24,24.0,0.0321986984461546,0.619011402130127,0.8834134615384616,0.9855
25,25.0,0.04384738146327436,0.5714719295501709,0.8951322115384616,0.984625
26,26.0,0.011249314295127988,0.5505066961050034,0.8602764423076923,0.9948750000000001
27,27.0,0.025295778643339872,0.3963555470108986,0.8951322115384616,0.9921875
28,28.0,0.008416179195046425,0.6162897050380707,0.8795072115384616,0.9984375
29,29.0,0.013765951711684465,0.4508320800960064,0.9068509615384616,0.998
30,30.0,0.03233705007005483,0.955878496170044,0.7791466346153846,0.9886250000000001
31,31.0,0.050462149735540154,0.37007642537355423,0.9029447115384616,0.9828125
32,32.0,0.03070285739377141,0.5694697797298431,0.8293269230769231,0.9933125
33,33.0,0.02007689103484154,0.5799004584550858,0.8834134615384616,0.9953125
34,34.0,0.012000138079747558,0.6516237109899521,0.8602764423076923,0.9953125
35,35.0,0.008779437374323606,0.7133442461490631,0.8834134615384616,0.996875
36,36.0,0.006390168983489275,0.6542489230632782,0.8680889423076923,0.998
37,37.0,0.00899234062526375,1.057777225971222,0.8176081730769231,0.996875
38,38.0,0.009181943163275719,0.7142270505428314,0.8488581730769231,0.9953125
39,39.0,0.005396339856088161,0.7048441171646118,0.8798076923076923,0.996875
40,40.0,0.0012692861491814256,0.7117959558963776,0.8798076923076923,1.0
41,41.0,0.004549468989716842,0.7320180237293243,0.8912259615384616,0.9984375
42,42.0,0.0006035405560396612,0.8171979188919067,0.8641826923076923,1.0
43,43.0,0.0026044599944725633,0.7775918543338776,0.8759014423076923,1.0
44,44.0,0.007915665011387319,0.743629515171051,0.8798076923076923,0.996875
45,45.0,0.011455697868950666,0.7963606417179108,0.8605769230769231,0.996875
46,46.0,0.0013685500482097269,0.8218308687210083,0.8644831730769231,1.0
47,47.0,0.001436646352522075,0.8310464322566986,0.8413461538461539,1.0
48,48.0,0.0012495665228925644,0.7753568887710571,0.8413461538461539,1.0
49,49.0,0.0005498293263372034,0.7685971558094025,0.8644831730769231,1.0
50,50.0,0.001858184632146731,0.814182698726654,0.8413461538461539,0.9984375
51,51.0,0.0016215468000154941,0.8984923958778381,0.8374399038461539,0.9984375
52,52.0,0.0008129060675855726,0.8658984005451202,0.8644831730769231,1.0
53,53.0,0.0004777505149831995,0.8942700326442719,0.8644831730769231,1.0
54,54.0,0.00034634163312148304,0.9137572348117828,0.8644831730769231,1.0
55,55.0,0.00032606197346467524,0.9259331226348877,0.8683894230769231,1.0
56,56.0,0.0003265175182605162,0.9318974316120148,0.8683894230769231,1.0
57,57.0,0.0003339775372296572,0.9387861788272858,0.8683894230769231,1.0
58,58.0,0.0006349746050545946,0.9659650921821594,0.8335336538461539,1.0
59,59.0,0.0004344061220763251,0.9753590226173401,0.8335336538461539,1.0
60,60.0,0.00023320695327129216,0.9704903066158295,0.8374399038461539,1.0
61,61.0,0.00026297415024600923,0.963888555765152,0.8413461538461539,1.0
62,62.0,0.00022139707871247083,0.9582412242889404,0.8644831730769231,1.0
63,63.0,0.00020342673815321177,0.9562134742736816,0.8644831730769231,1.0
64,64.0,0.0001894633052870631,0.9556858241558075,0.8644831730769231,1.0
65,65.0,0.00017239671724382787,0.956115186214447,0.8644831730769231,1.0
66,66.0,0.00025588050484657285,0.9551322758197784,0.8605769230769231,1.0
67,67.0,0.00015883246960584073,0.9556868076324463,0.8605769230769231,1.0
68,68.0,0.0001975057297386229,0.9570388197898865,0.8605769230769231,1.0
69,69.0,0.00015634736919309944,0.9599719941616058,0.8605769230769231,1.0
70,70.0,0.00015019838756415992,0.9625422954559326,0.8605769230769231,1.0
71,71.0,0.0001494692638516426,0.9652611315250397,0.8605769230769231,1.0
72,72.0,0.00014853098546154797,0.9678382873535156,0.8605769230769231,1.0
73,73.0,0.00016669742617523298,0.9669720232486725,0.8605769230769231,1.0
74,74.0,0.00013994870096212253,0.9633151292800903,0.8605769230769231,1.0
75,75.0,0.00013233964273240417,0.96188685297966,0.8605769230769231,1.0
76,76.0,0.00013001237239222973,0.9619097411632538,0.8605769230769231,1.0
77,77.0,0.00012577624584082515,0.9627310633659363,0.8605769230769231,1.0
78,78.0,0.00012624042865354567,0.9637348353862762,0.8605769230769231,1.0
79,79.0,0.00012199677003081888,0.9652078151702881,0.8605769230769231,1.0
80,80.0,0.00011164004099555314,0.9668128788471222,0.8605769230769231,1.0
