epoch,accuracy,loss,val_accuracy,val_loss
0,0.5588235259056091,0.6905313730239868,0.5194805264472961,0.6907950043678284
1,0.648692786693573,0.6694943904876709,0.5194805264472961,0.6954467296600342
2,0.648692786693573,0.645874559879303,0.5194805264472961,0.725699245929718
3,0.648692786693573,0.6271364688873291,0.5194805264472961,0.7535251379013062
4,0.648692786693573,0.6281111240386963,0.5194805264472961,0.7231810688972473
5,0.648692786693573,0.6059195399284363,0.5194805264472961,0.6944223046302795
6,0.648692786693573,0.5885943174362183,0.5194805264472961,0.6729816794395447
7,0.6552287340164185,0.570839524269104,0.5389610528945923,0.657942533493042
8,0.6781045794487,0.5479742884635925,0.5909090638160706,0.6440624594688416
9,0.7254902124404907,0.5163430571556091,0.5974025726318359,0.6305124163627625
10,0.7777777910232544,0.4721781313419342,0.6168830990791321,0.6225751638412476
11,0.7875816822052002,0.4226958751678467,0.701298713684082,0.5917771458625793
12,0.8725489974021912,0.35845065116882324,0.7207792401313782,0.5786199569702148
13,0.9003267884254456,0.3191393315792084,0.6168830990791321,0.8387330174446106
14,0.8464052081108093,0.40123504400253296,0.6623376607894897,0.5705380439758301
15,0.8562091588973999,0.3383246958255768,0.7207792401313782,0.553135097026825
16,0.8807189464569092,0.31709447503089905,0.7402597665786743,0.5248532295227051
17,0.9313725233078003,0.2661527395248413,0.7532467246055603,0.5148308277130127
18,0.9526143670082092,0.23856483399868011,0.7597402334213257,0.5115153193473816
19,0.9656862616539001,0.2129824012517929,0.7402597665786743,0.5103855729103088
20,0.9607843160629272,0.2010648548603058,0.7402597665786743,0.5129372477531433
21,0.9640522599220276,0.18327485024929047,0.7467532753944397,0.520658016204834
22,0.9591503143310547,0.17369264364242554,0.7467532753944397,0.5273399949073792
23,0.9591503143310547,0.15089024603366852,0.7532467246055603,0.5260846018791199
24,0.970588207244873,0.13388943672180176,0.7467532753944397,0.5213733315467834
25,0.9722222089767456,0.11019953340291977,0.7532467246055603,0.5186014771461487
26,0.983660101890564,0.08981522172689438,0.7597402334213257,0.5205006003379822
27,0.9869281053543091,0.0779271051287651,0.7792207598686218,0.5273618102073669
28,0.991830050945282,0.06627634912729263,0.7857142686843872,0.537628173828125
29,0.9950980544090271,0.05795063078403473,0.8051947951316833,0.5501827597618103
30,0.9934640526771545,0.05025774985551834,0.7792207598686218,0.5639503002166748
31,0.991830050945282,0.04243161529302597,0.7727272510528564,0.5770254731178284
32,0.9934640526771545,0.03427088260650635,0.7727272510528564,0.5925420522689819
33,0.9950980544090271,0.030433230102062225,0.7597402334213257,0.6156259775161743
34,0.9885621070861816,0.031601205468177795,0.7597402334213257,0.6223037838935852
35,0.9934640526771545,0.02442159131169319,0.7727272510528564,0.6212721467018127
36,0.9983659982681274,0.02119477279484272,0.7792207598686218,0.6229265332221985
37,0.9983659982681274,0.017877627164125443,0.7792207598686218,0.6264026761054993
38,0.9967319965362549,0.018171869218349457,0.7727272510528564,0.6317896842956543
