epoch,accuracy,loss,val_accuracy,val_loss
0,0.5490196347236633,0.691387414932251,0.850649356842041,0.6628328561782837
1,0.8088235259056091,0.6620337963104248,0.850649356842041,0.6167917251586914
2,0.8071895241737366,0.620637059211731,0.850649356842041,0.5364502668380737
3,0.8071895241737366,0.5630388855934143,0.850649356842041,0.4581029713153839
4,0.8071895241737366,0.5126577615737915,0.850649356842041,0.4204755425453186
5,0.8071895241737366,0.48275941610336304,0.850649356842041,0.4057576060295105
6,0.8071895241737366,0.45179539918899536,0.850649356842041,0.4225054681301117
7,0.8235294222831726,0.43046438694000244,0.8701298832893372,0.42005470395088196
8,0.8611111044883728,0.4079470932483673,0.8766233921051025,0.38012441992759705
9,0.8529411554336548,0.3681398332118988,0.8766233921051025,0.3409501016139984
10,0.8529411554336548,0.3437798321247101,0.8766233921051025,0.3336021900177002
11,0.8562091588973999,0.34019675850868225,0.8766233921051025,0.33456191420555115
12,0.8970588445663452,0.30975934863090515,0.850649356842041,0.3350955843925476
13,0.8872548937797546,0.2938604950904846,0.8701298832893372,0.3163945972919464
14,0.906862735748291,0.26646286249160767,0.8831169009208679,0.3011583089828491
15,0.9183006286621094,0.24749252200126648,0.8831169009208679,0.2904830873012543
16,0.9117646813392639,0.23475372791290283,0.8766233921051025,0.281266450881958
17,0.9199346303939819,0.2224305272102356,0.8766233921051025,0.2719738781452179
18,0.9264705777168274,0.20552806556224823,0.8766233921051025,0.263608455657959
19,0.9330065250396729,0.18948350846767426,0.8831169009208679,0.25764140486717224
20,0.936274528503418,0.17048731446266174,0.8831169009208679,0.25522488355636597
21,0.9330065250396729,0.16209271550178528,0.8831169009208679,0.2554806172847748
22,0.936274528503418,0.15079733729362488,0.8896104097366333,0.2562161087989807
23,0.9444444179534912,0.13966739177703857,0.8896104097366333,0.25427770614624023
24,0.9460784196853638,0.12726426124572754,0.8831169009208679,0.25069478154182434
25,0.9624183177947998,0.11365131288766861,0.9025974273681641,0.25003543496131897
26,0.9689542651176453,0.09976742416620255,0.8961039185523987,0.2511378824710846
27,0.9689542651176453,0.09556040167808533,0.9025974273681641,0.2510542571544647
28,0.9787581562995911,0.08393608033657074,0.8961039185523987,0.25389739871025085
29,0.983660101890564,0.0699622705578804,0.8961039185523987,0.27089205384254456
30,0.9869281053543091,0.06449469178915024,0.8831169009208679,0.2887156903743744
31,0.9852941036224365,0.05703405663371086,0.8961039185523987,0.27929437160491943
32,0.9885621070861816,0.05232488736510277,0.9025974273681641,0.2648988664150238
33,0.9934640526771545,0.046271488070487976,0.9025974273681641,0.2653731405735016
34,0.9934640526771545,0.04265250638127327,0.9025974273681641,0.2769259214401245
35,0.9934640526771545,0.0365457646548748,0.8961039185523987,0.30007699131965637
36,0.9967319965362549,0.03171822801232338,0.9025974273681641,0.32457539439201355
37,0.9934640526771545,0.028298933058977127,0.9025974273681641,0.33550363779067993
38,0.991830050945282,0.04027502238750458,0.8961039185523987,0.33556973934173584
39,0.9950980544090271,0.023235782980918884,0.8961039185523987,0.33905526995658875
40,0.9967319965362549,0.019443532451987267,0.9025974273681641,0.3432161509990692
41,0.9983659982681274,0.019313834607601166,0.9025974273681641,0.3488328158855438
