,epoch,train_loss,val_loss,val_accuracy,accuracy
1,1.0,0.5905357956886291,0.523117870092392,0.7755408653846154,0.67925
2,2.0,0.5128555476665497,0.6483862996101379,0.6159855769230769,0.7529375
3,3.0,0.5152621805667877,0.5077497810125351,0.7872596153846154,0.734375
4,4.0,0.49265055656433104,0.5017185062170029,0.7755408653846154,0.7518125
5,5.0,0.43304078578948973,0.5428228825330734,0.6902043269230769,0.7787499999999999
6,6.0,0.3839590311050415,0.5313248336315155,0.7019230769230769,0.811375
7,7.0,0.3210295498371124,0.5192554146051407,0.6977163461538461,0.8483124999999999
8,8.0,0.2610175162553787,0.5016167759895325,0.7596153846153846,0.884
9,9.0,0.21368304193019866,0.5551837086677551,0.8254206730769231,0.924625
10,10.0,0.17066440880298614,0.5150950253009796,0.8293269230769231,0.9335625000000001
11,11.0,0.14022764712572097,0.5679323375225067,0.7944711538461539,0.95875
12,12.0,0.11856231391429901,0.5397100150585175,0.8140024038461539,0.9545
13,13.0,0.11002326607704163,0.5687853395938873,0.8140024038461539,0.9600625
14,14.0,0.07990584969520569,0.5252802073955536,0.7752403846153846,0.9736874999999999
15,15.0,0.07287637963891029,0.5910941660404205,0.8293269230769231,0.976125
16,16.0,0.043401566706597804,0.7034170031547546,0.8061899038461539,0.990625
17,17.0,0.043313087150454524,0.7732384502887726,0.8254206730769231,0.9901875
18,18.0,0.03299209121614695,0.8570455312728882,0.8254206730769231,0.990625
19,19.0,0.031199332792311907,0.8340489268302917,0.8061899038461539,0.99375
20,20.0,0.030240113195031882,0.7762642800807953,0.8215144230769231,0.99175
21,21.0,0.027608499769121407,0.8335952162742615,0.7752403846153846,0.990625
22,22.0,0.06338098738342524,0.7253482341766357,0.8332331730769231,0.9841875
23,23.0,0.02846091315150261,0.6433908641338348,0.8179086538461539,0.9870625000000001
24,24.0,0.02453593583777547,0.5748190581798553,0.8446514423076923,0.99375
25,25.0,0.021846790239214896,0.7129487991333008,0.7830528846153846,0.9933125
26,26.0,0.017379838973283768,0.8016509115695953,0.8485576923076923,0.9953125
27,27.0,0.010365090193226933,0.8623443245887756,0.8254206730769231,0.996875
28,28.0,0.016262122057378293,0.8831401169300079,0.8215144230769231,0.9953125
29,29.0,0.03906073025427759,0.9720295071601868,0.8100961538461539,0.9877499999999999
30,30.0,0.026520376000553368,0.9925204813480377,0.8254206730769231,0.99175
31,31.0,0.07058653831481934,0.8502261936664581,0.7830528846153846,0.9799374999999999
32,32.0,0.046692627109587194,0.7436369359493256,0.8524639423076923,0.9859375
33,33.0,0.04866346921771765,0.8774172067642212,0.7830528846153846,0.9835
34,34.0,0.03388428259640932,0.9025083184242249,0.8179086538461539,0.9890625
35,35.0,0.013080183416604996,1.0527268946170807,0.7755408653846154,0.996875
36,36.0,0.010243047820404172,1.121920883655548,0.7908653846153846,0.996875
37,37.0,0.004332247236743569,1.111319661140442,0.7869591346153846,1.0
38,38.0,0.008067927649244666,1.0443399250507355,0.8371394230769231,0.9984375
39,39.0,0.0077462860383093355,1.0870487689971924,0.8100961538461539,0.998
40,40.0,0.012709360592998565,1.3036771416664124,0.7677283653846154,0.9960000000000001
41,41.0,0.018585766712203623,1.1449724733829498,0.8064903846153846,0.9964375000000001
42,42.0,0.0029455124866217377,1.3195016980171204,0.7677283653846154,1.0
43,43.0,0.0344251946778968,1.0816600620746613,0.8179086538461539,0.9886250000000001
44,44.0,0.00941503937356174,1.0701220035552979,0.7947716346153846,0.9984375
45,45.0,0.018354475591331722,1.0131815671920776,0.7947716346153846,0.9960000000000001
46,46.0,0.01206781631335616,0.9664093255996704,0.8140024038461539,0.9944375000000001
47,47.0,0.009472243580967188,1.305720567703247,0.7250600961538461,0.9964375000000001
48,48.0,0.017041265824809672,1.0171732306480408,0.7908653846153846,0.9948750000000001
49,49.0,0.0037906406912952663,1.0820923447608948,0.7830528846153846,0.9984375
50,50.0,0.002342980937100947,1.1897125840187073,0.7983774038461539,1.0
51,51.0,0.0022090312209911644,1.2144811153411865,0.8022836538461539,1.0
52,52.0,0.002838910464197397,1.047107845544815,0.7947716346153846,1.0
53,53.0,0.0010839972528629005,1.10390704870224,0.8293269230769231,1.0
54,54.0,0.001121060422156006,1.1356987357139587,0.8100961538461539,1.0
55,55.0,0.0021507606259547176,1.1446030139923096,0.7947716346153846,1.0
56,56.0,0.0011499003856442868,1.172922670841217,0.8257211538461539,1.0
57,57.0,0.007184396224329248,1.409975290298462,0.7905649038461539,0.9984375
58,58.0,0.006656204769387841,1.1364099383354187,0.8332331730769231,0.996875
59,59.0,0.005526591348461807,1.1771631240844727,0.8488581730769231,0.998
60,60.0,0.0011261540814302862,1.5682013630867004,0.7481971153846154,1.0
61,61.0,0.0127182217722293,1.232107937335968,0.8293269230769231,0.996875
62,62.0,0.008481824863702058,1.1751030683517456,0.8293269230769231,0.9984375
63,63.0,0.004987031652126462,1.0592156052589417,0.8332331730769231,0.998
64,64.0,0.0123337535536848,1.0134068131446838,0.7986778846153846,0.996875
65,65.0,0.011328244139440358,0.9461063742637634,0.7986778846153846,0.9984375
66,66.0,0.0053540600929409266,0.9578579366207123,0.8140024038461539,0.9984375
67,67.0,0.0019524365430697798,1.149950385093689,0.8064903846153846,1.0
68,68.0,0.0023519937065429987,1.1219819486141205,0.7986778846153846,1.0
69,69.0,0.001237562787719071,1.123809576034546,0.8218149038461539,1.0
70,70.0,0.001002639631042257,1.1539016962051392,0.8218149038461539,1.0
71,71.0,0.0008488580817356706,1.212846577167511,0.8218149038461539,1.0
72,72.0,0.0010532398882787675,1.2478842735290527,0.8218149038461539,1.0
73,73.0,0.0025031044031493367,1.3638784289360046,0.7872596153846154,0.9984375
74,74.0,0.004457098327111453,1.4020771384239197,0.7947716346153846,0.9984375
75,75.0,0.0069240298820659515,1.3678231239318848,0.8140024038461539,0.996875
76,76.0,0.00890144138247706,1.2695533633232117,0.7947716346153846,0.9984375
77,77.0,0.007307788939215243,1.237870216369629,0.7947716346153846,0.998
78,78.0,0.012310003757011145,1.133931279182434,0.7794471153846154,0.996875
79,79.0,0.013518097955966368,1.0865490436553955,0.8254206730769231,0.994
80,80.0,0.003403082687873393,1.0779160857200623,0.8257211538461539,0.998
81,81.0,0.008567704464076087,1.1108375787734985,0.7908653846153846,0.99375
82,82.0,0.0034233392681926487,1.2509527802467346,0.8064903846153846,1.0
83,83.0,0.0026684503245633096,1.3430284261703491,0.7869591346153846,0.9984375
84,84.0,0.0010636455845087767,1.3848227858543396,0.7830528846153846,1.0
85,85.0,0.006625922830426134,1.3496253490447998,0.8140024038461539,0.9984375
86,86.0,0.010927130247000604,1.3311625719070435,0.8022836538461539,0.9984375
87,87.0,0.0048056513129267845,1.3796498775482178,0.8179086538461539,0.996875
88,88.0,0.009011443791678175,1.3910426497459412,0.7677283653846154,0.9984375
89,89.0,0.00816140790702775,1.3120688199996948,0.8025841346153846,0.996875
90,90.0,0.025459520833101122,1.209502786397934,0.8103966346153846,0.9933125
91,91.0,0.011092520738020539,1.141367495059967,0.7830528846153846,0.9960000000000001
92,92.0,0.0052675009239465,1.0893365740776062,0.8218149038461539,0.998
93,93.0,0.002812215778976679,1.1748121976852417,0.7908653846153846,1.0
94,94.0,0.0013357037212699651,1.3113470673561096,0.7524038461538461,1.0
95,95.0,0.0025878502579871564,1.3607835173606873,0.8140024038461539,1.0
96,96.0,0.006066298263613134,1.3363966345787048,0.8218149038461539,0.9984375
97,97.0,0.000520966260228306,1.297867774963379,0.8064903846153846,1.0
98,98.0,0.0006334169185720385,1.2812634706497192,0.8103966346153846,1.0
99,99.0,0.0007696769200265408,1.2960098385810852,0.8064903846153846,1.0
100,100.0,0.00046099908649921417,1.328074038028717,0.8103966346153846,1.0
