epoch,accuracy,loss,val_accuracy,val_loss
0,0.4624182879924774,0.6926845908164978,0.6363636255264282,0.6684772968292236
1,0.6078431606292725,0.6684178113937378,0.6623376607894897,0.637444257736206
2,0.601307213306427,0.6528742909431458,0.7207792401313782,0.6089217662811279
3,0.6764705777168274,0.6209248304367065,0.7597402334213257,0.5904969573020935
4,0.6977124214172363,0.6005712151527405,0.7532467246055603,0.5388050079345703
5,0.6993464231491089,0.5726686120033264,0.7597402334213257,0.5108527541160583
6,0.7254902124404907,0.5447689294815063,0.7662337422370911,0.5148665308952332
7,0.7124183177947998,0.5332463979721069,0.7922077775001526,0.46551820635795593
8,0.7532680034637451,0.4965723156929016,0.8376623392105103,0.426918089389801
9,0.7696078419685364,0.47852104902267456,0.850649356842041,0.40185901522636414
10,0.8169934749603271,0.43476179242134094,0.8441558480262756,0.40050971508026123
11,0.8186274766921997,0.4162828326225281,0.8831169009208679,0.3560352921485901
12,0.8415032625198364,0.3830522894859314,0.8766233921051025,0.3318600654602051
13,0.8316993713378906,0.3711298406124115,0.8896104097366333,0.3216104507446289
14,0.8496732115745544,0.34540683031082153,0.9025974273681641,0.3261100947856903
15,0.8643791079521179,0.3195107877254486,0.8896104097366333,0.31740641593933105
16,0.8676470518112183,0.3052886724472046,0.850649356842041,0.32274773716926575
17,0.8839869499206543,0.29997652769088745,0.8766233921051025,0.3171963393688202
18,0.8839869499206543,0.2727222740650177,0.8896104097366333,0.3232586085796356
19,0.8839869499206543,0.2611044645309448,0.8831169009208679,0.3350118398666382
20,0.8872548937797546,0.25365889072418213,0.8896104097366333,0.3472236394882202
21,0.8921568393707275,0.25169795751571655,0.8766233921051025,0.3552919030189514
22,0.9084967374801636,0.23174834251403809,0.8441558480262756,0.3827032744884491
23,0.8937908411026001,0.2401624470949173,0.8636363744735718,0.3689171373844147
24,0.9052287340164185,0.22625881433486938,0.8766233921051025,0.36961182951927185
25,0.9117646813392639,0.21047958731651306,0.8766233921051025,0.376029908657074
26,0.923202633857727,0.20202606916427612,0.8571428656578064,0.39383500814437866
27,0.9264705777168274,0.20523393154144287,0.850649356842041,0.3892754018306732
28,0.9264705777168274,0.1900104135274887,0.850649356842041,0.38105252385139465
29,0.9313725233078003,0.18790699541568756,0.850649356842041,0.38655880093574524
30,0.936274528503418,0.1821582019329071,0.850649356842041,0.4028455913066864
31,0.9330065250396729,0.17436449229717255,0.8701298832893372,0.4257942736148834
32,0.9379084706306458,0.16612714529037476,0.8636363744735718,0.4535624384880066
33,0.9411764740943909,0.16054408252239227,0.8571428656578064,0.4751654863357544
34,0.936274528503418,0.15875156223773956,0.8701298832893372,0.48842471837997437
35,0.9444444179534912,0.15056365728378296,0.8636363744735718,0.4899582266807556
36,0.9411764740943909,0.15255437791347504,0.8636363744735718,0.5057130455970764
37,0.9395424723625183,0.13965028524398804,0.8571428656578064,0.5358144640922546
38,0.9346405267715454,0.14529995620250702,0.8571428656578064,0.5365606546401978
39,0.9428104758262634,0.1395237296819687,0.8636363744735718,0.5458194017410278
40,0.9493464231491089,0.13268397748470306,0.8571428656578064,0.5520996451377869
41,0.9444444179534912,0.1320360004901886,0.8571428656578064,0.5689082741737366
42,0.9477124214172363,0.12857677042484283,0.8571428656578064,0.5744768381118774
