epoch,accuracy,loss,val_accuracy,val_loss
0,0.48148149251937866,0.690353512763977,0.5828220844268799,0.6783337593078613
1,0.6435185074806213,0.6527578234672546,0.5828220844268799,0.7414908409118652
2,0.6435185074806213,0.6603233218193054,0.5828220844268799,0.6706863641738892
3,0.6435185074806213,0.6413741111755371,0.5828220844268799,0.6679044365882874
4,0.645061731338501,0.6441038846969604,0.5828220844268799,0.6618999242782593
5,0.6466049551963806,0.6334970593452454,0.5828220844268799,0.653609037399292
6,0.6466049551963806,0.6134577393531799,0.5828220844268799,0.6507406830787659
7,0.6466049551963806,0.5931276082992554,0.5828220844268799,0.6691873669624329
8,0.645061731338501,0.5890052318572998,0.5950919985771179,0.6305223703384399
9,0.6635802388191223,0.5565633773803711,0.6257668733596802,0.6075472235679626
10,0.7145061492919922,0.5360231399536133,0.6625766754150391,0.5892607569694519
11,0.7546296119689941,0.5072627067565918,0.6932515501976013,0.5694999098777771
12,0.7808641791343689,0.4723367989063263,0.7055214643478394,0.5581326484680176
13,0.7839506268501282,0.4419422447681427,0.7300613522529602,0.5392261147499084
14,0.8024691343307495,0.4115014672279358,0.7423312664031982,0.5426308512687683
15,0.8132715821266174,0.40737274289131165,0.7484662532806396,0.5461021065711975
16,0.8148148059844971,0.4005720019340515,0.7423312664031982,0.5705785751342773
17,0.8302469253540039,0.3667195737361908,0.7423312664031982,0.573853075504303
18,0.8209876418113708,0.3806038498878479,0.7300613522529602,0.5464999079704285
19,0.8225308656692505,0.36419740319252014,0.7361963391304016,0.5418969392776489
20,0.8364197611808777,0.3472943603992462,0.7300613522529602,0.5403351783752441
21,0.8441358208656311,0.3202785849571228,0.7423312664031982,0.5357322692871094
22,0.8564814925193787,0.3124910891056061,0.7730061411857605,0.5650101900100708
23,0.8379629850387573,0.3380450904369354,0.7607361674308777,0.5229461789131165
24,0.8503086566925049,0.3204304277896881,0.754601240158081,0.5301075577735901
25,0.8580247163772583,0.31805890798568726,0.7361963391304016,0.5330074429512024
26,0.8672839403152466,0.28997841477394104,0.7607361674308777,0.5781312584877014
27,0.8827160596847534,0.26817601919174194,0.7484662532806396,0.6202855706214905
28,0.8796296119689941,0.2679906487464905,0.7730061411857605,0.6030571460723877
29,0.8919752836227417,0.26492762565612793,0.7423312664031982,0.5946390628814697
30,0.8904321193695068,0.2515009641647339,0.7300613522529602,0.591464638710022
31,0.8935185074806213,0.24290373921394348,0.7361963391304016,0.592381477355957
32,0.8904321193695068,0.24184121191501617,0.7239263653755188,0.5958408117294312
33,0.9058641791343689,0.24115006625652313,0.7361963391304016,0.603853166103363
34,0.9120370149612427,0.23064467310905457,0.7239263653755188,0.6228983402252197
35,0.9135802388191223,0.22231857478618622,0.7239263653755188,0.6845853328704834
36,0.9135802388191223,0.21485303342342377,0.7177914381027222,0.6997624635696411
37,0.9182098507881165,0.20877598226070404,0.7361963391304016,0.6549609899520874
38,0.9197530746459961,0.1998600959777832,0.7730061411857605,0.6544113159179688
39,0.9305555820465088,0.19177281856536865,0.7730061411857605,0.6773726344108582
40,0.9274691343307495,0.18927128612995148,0.7300613522529602,0.7375840544700623
41,0.9336419701576233,0.1718650907278061,0.7239263653755188,0.8383654356002808
42,0.9274691343307495,0.18190522491931915,0.7177914381027222,0.758594274520874
43,0.9290123581886292,0.16624659299850464,0.7300613522529602,0.7101507782936096
44,0.9182098507881165,0.17507466673851013,0.7361963391304016,0.7494381666183472
45,0.9367284178733826,0.15879638493061066,0.7484662532806396,0.8489804863929749
46,0.9398148059844971,0.155668705701828,0.7239263653755188,0.9784544110298157
47,0.9367284178733826,0.1677248626947403,0.7300613522529602,0.8923423886299133
48,0.9444444179534912,0.1523352563381195,0.7055214643478394,0.8174185752868652
49,0.9429012537002563,0.1512209177017212,0.7116564512252808,0.7783635854721069
50,0.9444444179534912,0.14751575887203217,0.7177914381027222,0.8017560243606567
51,0.9429012537002563,0.14653505384922028,0.7239263653755188,0.8702860474586487
52,0.9537037014961243,0.13332286477088928,0.7484662532806396,0.9568883776664734
53,0.9459876418113708,0.13500356674194336,0.7484662532806396,0.9673862457275391
54,0.9506173133850098,0.12621375918388367,0.7423312664031982,0.8671453595161438
55,0.9429012537002563,0.12634429335594177,0.754601240158081,0.82008296251297
56,0.9490740895271301,0.1311694085597992,0.7300613522529602,1.082827091217041
57,0.9583333134651184,0.13249249756336212,0.7484662532806396,1.1450163125991821
58,0.9305555820465088,0.18973368406295776,0.7239263653755188,0.9469211101531982
59,0.9444444179534912,0.13444489240646362,0.7055214643478394,0.8898548483848572
60,0.9320987462997437,0.15582042932510376,0.7116564512252808,0.8881516456604004
61,0.9552469253540039,0.1348506361246109,0.699386477470398,0.954536497592926
62,0.9567901492118835,0.12572000920772552,0.7116564512252808,0.9477688670158386
63,0.9614197611808777,0.12234442681074142,0.699386477470398,0.9311362504959106
64,0.9583333134651184,0.11951030045747757,0.7116564512252808,0.907170295715332
65,0.9567901492118835,0.1237010508775711,0.7300613522529602,0.8970264792442322
66,0.9629629850387573,0.11885793507099152,0.7423312664031982,0.9106117486953735
67,0.9614197611808777,0.11389391124248505,0.754601240158081,0.946227490901947
68,0.9614197611808777,0.10472431033849716,0.7423312664031982,1.0074150562286377
69,0.9583333134651184,0.12341716885566711,0.7239263653755188,0.981944739818573
70,0.9629629850387573,0.10294879227876663,0.7239263653755188,0.9210801124572754
71,0.9614197611808777,0.10147212445735931,0.754601240158081,0.9232109189033508
72,0.9645061492919922,0.09925337135791779,0.7484662532806396,0.9869826436042786
73,0.9645061492919922,0.09588683396577835,0.7423312664031982,1.0836467742919922
74,0.9567901492118835,0.09740886837244034,0.7239263653755188,1.2052288055419922
75,0.970678985118866,0.08900800347328186,0.7177914381027222,1.3240489959716797
76,0.9660493731498718,0.09964719414710999,0.7116564512252808,1.2244312763214111
77,0.9675925970077515,0.09295888245105743,0.7177914381027222,1.1581833362579346
78,0.970678985118866,0.08861272037029266,0.7177914381027222,1.1369622945785522
79,0.9722222089767456,0.08848968893289566,0.7177914381027222,1.1605619192123413
80,0.9753086566925049,0.08053876459598541,0.7116564512252808,1.1968660354614258
81,0.9737654328346252,0.08383584022521973,0.7055214643478394,1.2089216709136963
82,0.9691358208656311,0.08274867385625839,0.7177914381027222,1.1926894187927246
83,0.9737654328346252,0.08434109389781952,0.7239263653755188,1.196408987045288
84,0.9691358208656311,0.07818320393562317,0.7177914381027222,1.2386093139648438
85,0.9737654328346252,0.07911127805709839,0.7055214643478394,1.235602855682373
86,0.9753086566925049,0.06926379352807999,0.6871165633201599,1.2910979986190796
87,0.9737654328346252,0.07722028344869614,0.6932515501976013,1.3351374864578247
88,0.9737654328346252,0.06784763187170029,0.7177914381027222,1.3622517585754395
89,0.9783950448036194,0.07224734872579575,0.7300613522529602,1.3677879571914673
90,0.970678985118866,0.07504542171955109,0.7239263653755188,1.3821828365325928
91,0.9722222089767456,0.07409560680389404,0.7055214643478394,1.3292441368103027
92,0.970678985118866,0.08067908138036728,0.7055214643478394,1.4964643716812134
93,0.9783950448036194,0.06163962185382843,0.7055214643478394,1.6800872087478638
94,0.959876537322998,0.09212242066860199,0.7055214643478394,1.4303770065307617
95,0.970678985118866,0.06870301067829132,0.7361963391304016,1.2379294633865356
96,0.9675925970077515,0.07719030231237411,0.7300613522529602,1.202689290046692
97,0.9722222089767456,0.07932784408330917,0.7300613522529602,1.2152749300003052
98,0.9830247163772583,0.06828182935714722,0.7116564512252808,1.2864590883255005
99,0.9737654328346252,0.06713941693305969,0.699386477470398,1.4006516933441162
