epoch,accuracy,loss,val_accuracy,val_loss
0,0.5838433504104614,0.6839308142662048,0.6292682886123657,0.6474397778511047
1,0.6511628031730652,0.6408658623695374,0.6292682886123657,0.6260982751846313
2,0.6511628031730652,0.6142227649688721,0.6292682886123657,0.619848370552063
3,0.6536107659339905,0.6031916737556458,0.6292682886123657,0.6041429042816162
4,0.6609547138214111,0.5781448483467102,0.6292682886123657,0.5913718342781067
5,0.6829865574836731,0.5585004687309265,0.7170731425285339,0.5693963766098022
6,0.7747858166694641,0.5269572138786316,0.7219512462615967,0.5556409358978271
7,0.7919216752052307,0.4986504316329956,0.7414634227752686,0.5311375260353088
8,0.7992656230926514,0.4649234116077423,0.7609755992889404,0.5191759467124939
9,0.8053855299949646,0.42791613936424255,0.7756097316741943,0.5022461414337158
10,0.8298653364181519,0.4039207994937897,0.795121967792511,0.4961426556110382
11,0.8433292508125305,0.367931991815567,0.795121967792511,0.5069158673286438
12,0.8421052694320679,0.34865155816078186,0.7756097316741943,0.4888409376144409
13,0.8702570199966431,0.3285847306251526,0.7804877758026123,0.5284547209739685
14,0.8641371130943298,0.31577616930007935,0.7804877758026123,0.5242934226989746
15,0.8727050423622131,0.3075435161590576,0.785365879535675,0.516381025314331
16,0.8776009678840637,0.29085004329681396,0.785365879535675,0.4955531656742096
17,0.8910648822784424,0.27649012207984924,0.7804877758026123,0.4729767143726349
18,0.898408830165863,0.2659539580345154,0.785365879535675,0.490176796913147
19,0.8935128450393677,0.25624147057533264,0.790243923664093,0.4901980459690094
20,0.9033047556877136,0.2468375712633133,0.8048780560493469,0.4728390574455261
21,0.9069767594337463,0.24017128348350525,0.8097561001777649,0.4886610805988312
22,0.914320707321167,0.22950227558612823,0.8048780560493469,0.4889051020145416
23,0.9204406142234802,0.21594126522541046,0.790243923664093,0.4906395971775055
24,0.9204406142234802,0.21181675791740417,0.7804877758026123,0.5432257056236267
25,0.9192166328430176,0.20056003332138062,0.795121967792511,0.5241310000419617
26,0.9241126179695129,0.19483187794685364,0.790243923664093,0.5462726950645447
27,0.9204406142234802,0.1895463466644287,0.785365879535675,0.6127243041992188
28,0.9326805472373962,0.18720749020576477,0.790243923664093,0.5904664993286133
29,0.9277845621109009,0.17902621626853943,0.795121967792511,0.6374533176422119
30,0.9290085434913635,0.1710861325263977,0.800000011920929,0.6294004917144775
31,0.9412484765052795,0.15720856189727783,0.785365879535675,0.6325943470001221
32,0.9375764727592468,0.16791126132011414,0.795121967792511,0.6560742855072021
33,0.9388005137443542,0.15199045836925507,0.7756097316741943,0.6203169226646423
34,0.9449204206466675,0.14832602441310883,0.7707316875457764,0.6544995307922363
35,0.9522643685340881,0.14353102445602417,0.785365879535675,0.69610196352005
36,0.9498164057731628,0.13238763809204102,0.7707316875457764,0.7028897404670715
37,0.9510403871536255,0.12841342389583588,0.800000011920929,0.7935614585876465
38,0.9424724578857422,0.13521672785282135,0.7609755992889404,0.717670738697052
39,0.9400244951248169,0.15707336366176605,0.7658536434173584,0.7027043700218201
40,0.9608322978019714,0.12749513983726501,0.8097561001777649,0.7407326102256775
41,0.9473684430122375,0.13028396666049957,0.7609755992889404,0.7042827606201172
42,0.9620562791824341,0.11891739070415497,0.7609755992889404,0.7307367920875549
43,0.9608322978019714,0.12353265285491943,0.795121967792511,0.8007209300994873
44,0.9620562791824341,0.10580185055732727,0.785365879535675,0.8692002296447754
45,0.9583843350410461,0.10602115839719772,0.7756097316741943,0.831078052520752
46,0.9620562791824341,0.10766547173261642,0.7560975551605225,0.8512938022613525
47,0.9596083164215088,0.09711665660142899,0.7756097316741943,0.9122671484947205
48,0.9583843350410461,0.09752174466848373,0.7804877758026123,0.917604923248291
49,0.9596083164215088,0.091573067009449,0.7756097316741943,0.9103076457977295
50,0.9657282829284668,0.0923839583992958,0.785365879535675,0.9287773370742798
51,0.9632803201675415,0.08531089872121811,0.7804877758026123,0.9667771458625793
52,0.9632803201675415,0.0888209417462349,0.7658536434173584,0.9557552933692932
53,0.9681762456893921,0.08305291086435318,0.7756097316741943,0.9694824814796448
54,0.9730722308158875,0.0797373577952385,0.7804877758026123,0.9749584197998047
55,0.9681762456893921,0.07775679975748062,0.7658536434173584,0.9695073366165161
56,0.9755201935768127,0.07657800614833832,0.7658536434173584,1.0338280200958252
57,0.9669522643089294,0.0716089978814125,0.7707316875457764,1.107385516166687
58,0.9694002270698547,0.07139527052640915,0.7609755992889404,1.0821367502212524
59,0.9742962121963501,0.07469598203897476,0.7658536434173584,1.0249366760253906
60,0.9742962121963501,0.07171379774808884,0.7609755992889404,1.0432696342468262
61,0.9755201935768127,0.06914172321557999,0.7609755992889404,1.0112168788909912
62,0.9718482494354248,0.06967996060848236,0.7707316875457764,1.0882997512817383
63,0.9791921377182007,0.06177685037255287,0.7658536434173584,1.243764042854309
64,0.9706242084503174,0.08281885087490082,0.7756097316741943,1.2876235246658325
65,0.9645043015480042,0.08786958456039429,0.7804877758026123,1.2227953672409058
