epoch,accuracy,loss,val_accuracy,val_loss
0,0.6072555184364319,0.6859102249145508,0.805031418800354,0.6192339658737183
1,0.8154574036598206,0.6001640558242798,0.805031418800354,0.7173718810081482
2,0.8154574036598206,0.6218379139900208,0.805031418800354,0.5229310393333435
3,0.8154574036598206,0.5157222151756287,0.805031418800354,0.5258539319038391
4,0.8154574036598206,0.5127525329589844,0.805031418800354,0.4916090965270996
5,0.8154574036598206,0.4755472242832184,0.805031418800354,0.44797658920288086
6,0.8154574036598206,0.4304148256778717,0.805031418800354,0.4522861838340759
7,0.8154574036598206,0.43422454595565796,0.805031418800354,0.3963013291358948
8,0.8217665553092957,0.4003756046295166,0.8427672982215881,0.3912447690963745
9,0.8454258441925049,0.39413022994995117,0.8553459048271179,0.37273722887039185
10,0.840694010257721,0.36921241879463196,0.8553459048271179,0.36834168434143066
11,0.8359621167182922,0.35452142357826233,0.849056601524353,0.36755380034446716
12,0.8438485860824585,0.34933704137802124,0.8616352081298828,0.3613485097885132
13,0.847003161907196,0.33561500906944275,0.8616352081298828,0.3530181646347046
14,0.8611987233161926,0.3228277564048767,0.849056601524353,0.3458994925022125
15,0.8769716024398804,0.3121286928653717,0.8742138147354126,0.34054067730903625
16,0.8769716024398804,0.2989153563976288,0.8742138147354126,0.33859506249427795
17,0.8769716024398804,0.29357486963272095,0.8553459048271179,0.340496301651001
18,0.8738170266151428,0.2849881947040558,0.8742138147354126,0.34414660930633545
19,0.886435329914093,0.2785288095474243,0.8742138147354126,0.3442384600639343
20,0.886435329914093,0.28450074791908264,0.8805031180381775,0.3371776342391968
21,0.886435329914093,0.272202730178833,0.8867924809455872,0.33142372965812683
22,0.8990536332130432,0.2603295147418976,0.8805031180381775,0.32857847213745117
23,0.8943217396736145,0.2538180947303772,0.8805031180381775,0.32793354988098145
24,0.8958990573883057,0.2525724768638611,0.8805031180381775,0.32789403200149536
25,0.8990536332130432,0.2436564564704895,0.8867924809455872,0.32933309674263
26,0.9022082090377808,0.23899297416210175,0.8805031180381775,0.33111873269081116
27,0.8990536332130432,0.23477694392204285,0.8805031180381775,0.3335520327091217
28,0.9100946187973022,0.22984959185123444,0.8805031180381775,0.33832690119743347
29,0.9116719365119934,0.22241176664829254,0.8742138147354126,0.34546664357185364
30,0.914826512336731,0.21981224417686462,0.8553459048271179,0.36182132363319397
31,0.9069400429725647,0.22221726179122925,0.8742138147354126,0.35356491804122925
32,0.9116719365119934,0.21555157005786896,0.8742138147354126,0.34559211134910583
33,0.9085173606872559,0.21558094024658203,0.8805031180381775,0.3452228903770447
34,0.9085173606872559,0.2066393792629242,0.8553459048271179,0.35288235545158386
35,0.914826512336731,0.2046317160129547,0.8742138147354126,0.35469213128089905
36,0.921135663986206,0.19464851915836334,0.8742138147354126,0.3584996461868286
37,0.921135663986206,0.18888820707798004,0.8742138147354126,0.367920845746994
38,0.9132491946220398,0.18689142167568207,0.8679245114326477,0.3781373202800751
39,0.921135663986206,0.17981909215450287,0.8679245114326477,0.39229780435562134
40,0.9305993914604187,0.1707708090543747,0.8679245114326477,0.39314159750938416
41,0.9227129220962524,0.1767997145652771,0.8553459048271179,0.39025384187698364
42,0.9242902398109436,0.16624177992343903,0.8742138147354126,0.39784425497055054
43,0.9195583462715149,0.17011912167072296,0.8616352081298828,0.3922213315963745
44,0.9227129220962524,0.1692333221435547,0.8679245114326477,0.3973740041255951
45,0.9227129220962524,0.16291925311088562,0.849056601524353,0.417194664478302
46,0.9321766495704651,0.1607968658208847,0.849056601524353,0.44687116146087646
47,0.9321766495704651,0.15287433564662933,0.8679245114326477,0.46441948413848877
48,0.92586749792099,0.14888782799243927,0.8679245114326477,0.47753316164016724
49,0.9400631189346313,0.13807055354118347,0.8679245114326477,0.4866540729999542
