image_name,predicted_label,confidence,SCORE,
119652025_3242298852532603_5141598920208358764_n.jpg,not_related_to_flood,0.17982542514801025,FN,*
119656518_176635137325637_3768758117826805275_n.jpg,related_to_flood,0.9251758456230164,TP,
119656930_740352826815637_4309311823017754154_n.jpg,not_related_to_flood,0.18441380560398102,TN,
119657372_1601575453358373_1555130309693314392_n.jpg,related_to_flood,0.6194279789924622,TP,
119661876_3901977436485328_6350426741878196713_n.jpg,related_to_flood,0.5588738322257996,controversial but does not affect acc score,
119671722_391373458533314_5731511939693226014_n.jpg,related_to_flood,0.9529606699943542,TP,
119673447_373405770365456_6950341953105629471_n.jpg,related_to_flood,0.9252260327339172,TP,*
119674379_902386750169819_5595817977860469557_n.jpg,not_related_to_flood,0.09482651948928833,TN,
119680121_156456066133828_8735394102959102592_n.jpg,not_related_to_flood,0.0017576019745320082,TN,
119680590_119145299929812_5975962931761794020_n.jpg,related_to_flood,0.9691042304039001,TP,
119680947_2810574695887805_353945706475269383_n.jpg,not_related_to_flood,0.05683521181344986,TN,
119685127_3710023815675115_789231787470944886_n.jpg,not_related_to_flood,0.11710750311613083,TN,
119690675_784073338857014_8271045122431390693_n.jpg,related_to_flood,0.6489250659942627,FP,
119690676_691368624810415_2771263627324068306_n.jpg,related_to_flood,0.7302162051200867,TP,
119697542_1596085530596719_3823893949063350069_n.jpg,related_to_flood,0.6251716613769531,TP,
119700485_119241816397777_9069311825914509943_n.jpg,not_related_to_flood,0.0020498421508818865,TN,
119701202_126850065491087_7639845943100391922_n.jpg,not_related_to_flood,0.1967470645904541,TN,*
119702694_3226272627482327_1887082073072418458_n.jpg,not_related_to_flood,0.15349051356315613,FN,*
119704539_176978614027839_5848488555536645205_n.jpg,not_related_to_flood,4.529970738076372e-06,TN,
119704539_767666563797516_6805710783223806877_n.jpg,related_to_flood,0.9869978427886963,TP,
119705419_128961875254204_2626234600115836181_n.jpg,not_related_to_flood,0.0005645558121614158,FN,*
119705986_192167855627036_3775455981261078110_n.jpg,not_related_to_flood,0.005394405219703913,TN,
119706640_354676365675517_7654743712697115111_n.jpg,not_related_to_flood,0.18425655364990234,TN,
119706642_729038964310166_7308185242973409667_n.jpg,not_related_to_flood,0.05545016750693321,TN,
119707198_643715193172048_2934619284992969553_n.jpg,not_related_to_flood,0.36580097675323486,FN,*
119708025_1749611985186062_7992270016858372339_n.jpg,related_to_flood,0.9508032202720642,TP,
119708027_3371522639574742_3990976212088689309_n.jpg,not_related_to_flood,0.053587064146995544,TN,
119708492_652451225408993_7725150171833425492_n.jpg,related_to_flood,0.9991384744644165,TP,
119708492_677299572896742_296611940679496462_n.jpg,not_related_to_flood,0.025085706263780594,TN,
119708495_1028898000895383_5998106942184445661_n.jpg,not_related_to_flood,0.04670117795467377,TN,
119709289_650826942515472_139676991133137971_n.jpg,not_related_to_flood,0.2449999451637268,TN,
119709401_262122758209797_1297816107189999384_n.jpg,not_related_to_flood,0.06559843569993973,TN,
119710016_701374040464661_8511362015095527143_n.jpg,not_related_to_flood,0.38580602407455444,FN,
119710268_131470242008584_8967247208667848142_n.jpg,related_to_flood,0.808239758014679,TP,
119710269_368477057644593_3897416480438175961_n.jpg,not_related_to_flood,0.00972267147153616,TN,
119710796_357608772276611_7378748392831589819_n.jpg,not_related_to_flood,0.19268810749053955,TN,
119711815_179065377115536_1592928539129718743_n.jpg,not_related_to_flood,0.08653173595666885,TN,
119712848_974876853022764_3852253042105676330_n.jpg,not_related_to_flood,0.004791829735040665,TN,
119716426_112473480603758_3276164245059159239_n.jpg,related_to_flood,0.9990990161895752,TP,
119718833_354966388878731_8426305532250918576_n.jpg,related_to_flood,0.9218398332595825,TP,
119721606_699005137352725_6132993392535963376_n.jpg,not_related_to_flood,0.004897781647741795,FN,*
119721608_320441142354755_2532017554779610412_n.jpg,related_to_flood,0.9961056113243103,TP,
119722629_332024318004306_2316906251371856421_n.jpg,related_to_flood,0.7442367076873779,TP,
119723729_208863157244893_4985179463688837690_n.jpg,not_related_to_flood,0.0002962682337965816,TN,
119725775_613887799286036_5687997721023982405_n.jpg,related_to_flood,0.9940469264984131,TP,
119726025_3519752801397743_8969208459168467948_n.jpg,not_related_to_flood,0.0015913336537778378,TN,*
119728623_755244541687824_7068692673334005957_n.jpg,related_to_flood,0.8319999575614929,TP,
119736046_1027080184392445_7277874526688467956_n.jpg,not_related_to_flood,0.009919751435518265,TN,
119745147_385576495770255_5607132653853843379_n.jpg,related_to_flood,0.8901910781860352,TP,
119747545_368030341269764_6596668783484631599_n.jpg,not_related_to_flood,0.0016858524177223444,TN,
119751976_327303438536715_3250665386099647331_n.jpg,related_to_flood,0.500159740447998,TP,
119753513_389250059133736_8833031366611230072_n.jpg,not_related_to_flood,0.34721100330352783,FN,
119763882_4203680699683725_3780179731412195697_n.jpg,not_related_to_flood,0.012073078192770481,TN,
119766717_1356159404589875_5747633433555567147_n.jpg,not_related_to_flood,0.031548935920000076,TN,*
119768907_362324878129379_4548765891751773115_n.jpg,related_to_flood,0.6663732528686523,FP,
119774395_325397978745375_1701376637334290469_n.jpg,not_related_to_flood,0.16883458197116852,TN,
119778801_328783038385909_2095049375512428946_n.jpg,not_related_to_flood,0.05803193897008896,FN,
119789861_830615147477857_7926187092712468178_n.jpg,related_to_flood,0.914892852306366,TP,
119794312_1027829174312983_7974197732006533886_n.jpg,related_to_flood,0.5882861018180847,FP,
119795898_337839550800341_5983571005551267029_n.jpg,not_related_to_flood,0.2981666624546051,FN,*
119796269_694802754460116_7512312135204703784_n.jpg,not_related_to_flood,0.10629838705062866,TN,
119797041_155006166255224_5113765967650102600_n.jpg,related_to_flood,0.7079758644104004,TP,*
119797573_377449116596838_5478561340472889554_n.jpg,related_to_flood,0.7959606647491455,TP,
119798271_101449535031084_8182576320160564089_n.jpg,related_to_flood,0.9996812343597412,TP,
119799008_123706365873490_7904827427227825426_n.jpg,not_related_to_flood,0.35859277844429016,TN,*
119804487_331788277888176_2320214428990992393_n.jpg,related_to_flood,0.9989364743232727,FP,*
119805224_149832966785944_5121327301664511728_n.jpg,not_related_to_flood,0.38901665806770325,TN,*
119816351_149303523532228_1828460554837422073_n.jpg,not_related_to_flood,0.034447427839040756,TN,
119820713_2802562670012990_1468928163064796639_n.jpg,not_related_to_flood,0.0250803641974926,TN,
119838962_170370138031955_6073541147424047492_n.jpg,related_to_flood,0.7588435411453247,TP,
119856858_200101994875269_433005441175446748_n.jpg,not_related_to_flood,0.07569915056228638,TN,
119858444_153062063131553_430769742325955180_n.jpg,related_to_flood,0.8703092336654663,TP,
119861006_105938787878349_1511833062890363025_n.jpg,not_related_to_flood,0.20446091890335083,TN,*
119863588_716293132562141_2040353042980669204_n.jpg,related_to_flood,0.896717369556427,TP,
119863984_343884160047891_7500538611807562895_n.jpg,not_related_to_flood,0.29784080386161804,TN,
119870500_1285552178450629_6726568026283207767_n.jpg,not_related_to_flood,0.4089716970920563,TN,
119877651_853032471899058_201945841062101569_n.jpg,related_to_flood,0.7682325839996338,FP,*
119878523_2747433248826240_4162653492392464308_n.jpg,not_related_to_flood,0.026153651997447014,FN,
119882615_862810047457089_8700901015071486146_n.jpg,related_to_flood,0.9977477192878723,TP,
119883882_181835353399074_6085001475020520549_n.jpg,related_to_flood,0.7451575994491577,FP,
119886258_171142441303597_3951638379982715695_n.jpg,related_to_flood,0.8147302269935608,TP,
119886558_393818508279505_2593159239289664641_n.jpg,not_related_to_flood,0.48958203196525574,FN,*
119886665_432321314396875_885101177500732058_n.jpg,not_related_to_flood,0.07649330049753189,TN,
119890202_348708816487095_8779174638083491342_n.jpg,not_related_to_flood,0.003021684940904379,TN,
119891373_408035966851518_3965589775870626263_n.jpg,not_related_to_flood,0.0013179578818380833,TN,
119893839_331598091609572_4183013718737950431_n.jpg,not_related_to_flood,0.3354775905609131,TN,
119896927_3570535172981038_6214201773389700413_n.jpg,not_related_to_flood,0.11725851148366928,TN,
119898287_340051650775841_9046934556972047562_n.jpg,related_to_flood,0.9743573665618896,TP,
119917881_643323733281314_1213301543977710339_n.jpg,not_related_to_flood,0.3012577295303345,TN,
119923382_1113896825790708_608669392677347974_n.jpg,not_related_to_flood,0.01886858232319355,TN,
119937859_323188172110276_7330333478955614465_n.jpg,not_related_to_flood,0.34437429904937744,FN,*
119944494_122482736014484_3619289645408511895_n.jpg,related_to_flood,0.9836307764053345,TP,
119946006_128264309007562_3767403857990543379_n.jpg,related_to_flood,0.9812807440757751,TP,
119946217_113654357155443_1626502109839486591_n.jpg,not_related_to_flood,0.19510000944137573,TN,*
119946878_2684728561792151_4768657739690182536_n.jpg,related_to_flood,0.5315572619438171,TP,
119955450_132521421900246_4214438098260339678_n.jpg,not_related_to_flood,0.0018555916612967849,TN,
119967848_194881372044233_6837842008912027055_n.jpg,not_related_to_flood,0.08994868397712708,TN,
119970281_327904231997064_5206458567837663365_n.jpg,not_related_to_flood,0.16970419883728027,TN,
119985570_144067620724954_2272253887663974256_n.jpg,not_related_to_flood,0.30847713351249695,TN,
119986736_764011384143004_3789396612505390336_n.jpg,not_related_to_flood,0.061960842460393906,TN,
119992723_714422042481090_7651215045902900660_n.jpg,not_related_to_flood,0.4987177550792694,TN,
119994360_639841500001876_3156719668077245003_n.jpg,not_related_to_flood,0.02160538174211979,TN,
120037129_539491853520374_255760183157871967_n.jpg,not_related_to_flood,0.3881838619709015,TN,*
120124612_1064559193981121_2097284012312667809_n.jpg,not_related_to_flood,0.1967080682516098,TN,*
