image_name,predicted_label,confidence,SCORE,
03_119885659_187760096213132_1677236241020577326_n.jpg,not_related_to_flood,0.0010704048909246922,TN,
03_119942786_2023855214415049_8725267342995454558_n.jpg,related_to_flood,0.9991162419319153,TP,
04_119942786_2023855214415049_8725267342995454558_n.jpg,related_to_flood,0.9876857995986938,TP,
07_119942786_2023855214415049_8725267342995454558_n.jpg,related_to_flood,0.9645057320594788,TP,
09_120004895_130613795450184_6970996585283204323_n.jpg,related_to_flood,0.8020342588424683,TP,
118683375_602818153720603_1728537688446253034_n.jpg,not_related_to_flood,0.006567490287125111,TN,
118976615_259600461795796_391626952741287562_n.jpg,not_related_to_flood,0.00044423635699786246,TN,
119053818_614937842557450_5419708142085342864_n.jpg,not_related_to_flood,0.0013564404798671603,TN,
119226867_2472878553009475_8785806200182604058_n.jpg,not_related_to_flood,0.0694439709186554,TN,
119429611_122910006206367_3997074485429749765_n.jpg,not_related_to_flood,0.002225212287157774,TN,
119461181_162155715534453_3047833894730425369_n.jpg,not_related_to_flood,0.20830994844436646,TN,
119466525_625941968070622_19314358367253060_n.jpg,not_related_to_flood,0.007359548471868038,TN,
119475723_182650400014363_2202636113191331013_n.jpg,not_related_to_flood,0.01799691468477249,TN,
119484177_126643469159302_6124493216502350552_n.jpg,not_related_to_flood,0.0007890915148891509,TN,
119488785_151372809987922_6983472053989942484_n.jpg,not_related_to_flood,0.0014188280329108238,TN,
119508694_1147497218978423_106357508336911266_n.jpg,not_related_to_flood,0.0020503494888544083,TN,
119525915_788786775244398_7576512328549548403_n.jpg,not_related_to_flood,0.004425378981977701,TN,
119552591_175493130745852_6000625271077011942_n.jpg,not_related_to_flood,0.00017025686975102872,TN,
119553128_650825999204456_3663024072348586332_n.jpg,related_to_flood,0.5713057518005371,TP,
119553517_331557104748280_7693497239844751446_n.jpg,not_related_to_flood,0.020594311878085136,TN,
119554933_949226638903122_8687055027141582294_n.jpg,not_related_to_flood,0.006663768086582422,TN,
119558196_3337460636315702_1575499655752541519_n.jpg,not_related_to_flood,0.005819711368530989,TN,
119563466_355556048818575_5608259242012515038_n.jpg,related_to_flood,0.5216051340103149,FP,*
119573687_768157507309508_2973918529207215671_n.jpg,related_to_flood,0.7856898903846741,TP,
119582274_1260529317635337_8915452958827624479_n.jpg,not_related_to_flood,0.35432693362236023,TN,*
119582514_1446272635558937_6689329346993913207_n.jpg,not_related_to_flood,0.02491178549826145,TN,
119582755_415634906068478_5110412593943153957_n.jpg,not_related_to_flood,3.611767533584498e-05,TN,
119585139_162761038795503_3009889093571868456_n.jpg,not_related_to_flood,0.004518406465649605,TN,
119595899_329414965169979_2174893244245373943_n.jpg,related_to_flood,0.9601286053657532,TP,
119600043_2813220322254337_5419701241078587304_n.jpg,not_related_to_flood,2.1702531739720143e-05,TN,
119602621_675807379951434_3895358274010598739_n.jpg,not_related_to_flood,0.06030214950442314,TN,
119603998_120564699576159_5987518533625313097_n.jpg,related_to_flood,0.9441638588905334,TP,
119607269_191749062358266_4384682076461621430_n.jpg,not_related_to_flood,0.013752030208706856,TN,
119613229_737950590475925_8700042874818123262_n.jpg,not_related_to_flood,0.019818363711237907,FN,
119613854_168976741373486_570159845374548351_n.jpg,not_related_to_flood,0.0034334752708673477,TN,
119628753_659687241331378_603086105118836953_n.jpg,not_related_to_flood,0.01054096594452858,TN,
119629449_122137039379111_1560505524502167555_n.jpg,not_related_to_flood,0.012492187321186066,TN,
119630269_626054031633168_7657873248985404651_n.jpg,not_related_to_flood,0.00018242174701299518,TN,
119632378_734641647385681_5989326902900138281_n.jpg,not_related_to_flood,0.11446820199489594,TN,
119638429_128650871961863_1438788065673996331_n.jpg,not_related_to_flood,0.02438407763838768,TN,
119638996_759811391418711_5918095347373999718_n.jpg,not_related_to_flood,0.26724398136138916,TN,
119642518_198852204919397_8056063629798214622_n.jpg,related_to_flood,0.8461380004882812,TP,
119644426_883911082016388_588323293757508246_n.jpg,not_related_to_flood,0.2895345389842987,TN,*
119646411_757062831518079_113064634085732036_n.jpg,not_related_to_flood,0.020488770678639412,TN,*
119646686_778303503001397_4706620306377203613_n.jpg,not_related_to_flood,0.00028224493144080043,TN,
119646947_114315396944783_1810053822855190007_n.jpg,not_related_to_flood,0.4460734724998474,TN,ARTISTIC
119647468_619749545353941_5357198750888912107_n.jpg,not_related_to_flood,0.09041920304298401,TN,
119647736_785436391998400_6816783481758829600_n.jpg,not_related_to_flood,0.08561766147613525,TN,
119648008_326615608671810_5481452102138068678_n.jpg,not_related_to_flood,7.988014658621978e-06,TN,
119650949_640576360198890_5647682832583493824_n.jpg,not_related_to_flood,0.2236938774585724,TN,*
119652024_123273549251972_7593558207778001899_n.jpg,not_related_to_flood,0.14724870026111603,TN,
119652578_195186251982900_1810079992993984421_n.jpg,not_related_to_flood,0.008266713470220566,TN,
119653120_662478807719924_4310194367315945870_n.jpg,not_related_to_flood,0.08150006085634232,TN,*
119653121_788548048587188_3738366374948044065_n.jpg,not_related_to_flood,0.021223213523626328,TN,
119653439_390498665678134_7520018035633940497_n.jpg,not_related_to_flood,0.09095878154039383,TN,
119656262_128805325601821_7729767667782098243_n.jpg,related_to_flood,0.9610653519630432,TP,
119657767_322669282296364_5807647407210258081_n.jpg,not_related_to_flood,0.14967963099479675,TN,
119658428_124879485736584_2461976067243130051_n.jpg,related_to_flood,0.5013191103935242,FP,*
119670364_3512902468769523_2763736888074105047_n.jpg,not_related_to_flood,0.059356752783060074,TN,
119676934_329152744862766_7111439233017831027_n.jpg,not_related_to_flood,0.07335324585437775,TN,
119677005_323059108756400_38721060142243869_n.jpg,not_related_to_flood,0.037175994366407394,TN,
119680947_354342759244042_5501739246597670167_n.jpg,not_related_to_flood,0.011354287154972553,TN,
119681349_790333008409414_3351176763087734499_n.jpg,not_related_to_flood,0.00023498230439145118,TN,
119682931_323468375382728_557391438404899121_n.jpg,not_related_to_flood,0.3568308651447296,FN,*
119683244_751906538807145_5965586307375972166_n.jpg,related_to_flood,0.9136019349098206,TP,
