image_name,predicted_label,confidence,SCORE,
video1_1128.jpg,not_related_to_flood,0.011676697991788387,TN,
video1_1670.jpg,not_related_to_flood,0.012986157089471817,TN,
video1_2222.jpg,not_related_to_flood,0.0027076618280261755,TN,
video1_2475.jpg,not_related_to_flood,0.013056718744337559,TN,
video1_3301.jpg,not_related_to_flood,0.009061025455594063,TN,
video1_5627.jpg,not_related_to_flood,0.021396541967988014,TN,
video1_5825.jpg,not_related_to_flood,0.16403084993362427,TN,
video11_0047.jpg,not_related_to_flood,0.025110779330134392,TN,
video11_0673.jpg,not_related_to_flood,0.010938539169728756,TN,
video11_1587.jpg,not_related_to_flood,0.22275806963443756,TN,
video112_0064.jpg,related_to_flood,0.9142106771469116,TP,
video12_2279.jpg,related_to_flood,0.6404523253440857,FP,
video12_2393.jpg,not_related_to_flood,0.07589467614889145,TN,
video12_2400.jpg,not_related_to_flood,0.004357253201305866,TN,
video123_0011.jpg,not_related_to_flood,0.3801783621311188,TN,
video123_0092.jpg,not_related_to_flood,0.03807469829916954,TN,
video13_0584.jpg,related_to_flood,0.9975792765617371,TP,
video13_0690.jpg,related_to_flood,0.9995654225349426,TP,
video133_0302.jpg,not_related_to_flood,0.04300014302134514,TN,
video134_0236.jpg,related_to_flood,0.9906833171844482,TP,
video134_0643.jpg,not_related_to_flood,0.08413688838481903,TN,
video139_0104.jpg,related_to_flood,0.9632681608200073,TP,
video14_1868.jpg,not_related_to_flood,0.25788062810897827,TN,
video145_0167.jpg,not_related_to_flood,0.05191732197999954,TN,
video146_0264.jpg,not_related_to_flood,0.03692997246980667,TN,
video147_0455.jpg,related_to_flood,0.8924864530563354,TP,
video147_0751.jpg,not_related_to_flood,0.052224982529878616,TN,
video147_0792.jpg,not_related_to_flood,0.07478825747966766,TN,
video149_0271.jpg,related_to_flood,0.898270308971405,TP,
video149_0448.jpg,related_to_flood,0.715596079826355,TP,!
video15_1008.jpg,related_to_flood,0.975193977355957,TP,!
video15_1654.jpg,related_to_flood,0.9857209920883179,TP,
video169_0344.jpg,related_to_flood,0.9837745428085327,TP,
video17_0243.jpg,related_to_flood,0.9141039848327637,FP,
