,epoch,train_loss,val_loss,val_accuracy,accuracy
1,1.0,0.6524116516113281,0.643560379743576,0.64453125,0.6118750000000001
2,2.0,0.5499253511428833,0.5751330405473709,0.64453125,0.7152499999999999
3,3.0,0.5325761377811432,0.5809959471225739,0.6977163461538461,0.7188125000000001
4,4.0,0.5463893175125122,0.6032174378633499,0.64453125,0.710125
5,5.0,0.4893894731998444,0.5466330498456955,0.7211538461538461,0.7270625
6,6.0,0.46051840782165526,0.5243784636259079,0.7635216346153846,0.7429375
7,7.0,0.42162845730781556,0.5215986222028732,0.7638221153846154,0.7783125
8,8.0,0.3938342273235321,0.5083009153604507,0.7593149038461539,0.7895625
9,9.0,0.36067166924476624,0.5251424610614777,0.7557091346153846,0.8095000000000001
10,10.0,0.30934860110282897,0.7196076810359955,0.7175480769230769,0.8516875
11,11.0,0.253607240319252,0.7497550547122955,0.7406850961538461,0.880875
12,12.0,0.19400986433029174,0.836018979549408,0.7367788461538461,0.9081250000000001
13,13.0,0.18123013377189637,1.2563164234161377,0.6947115384615384,0.9253125000000001
14,14.0,0.16758587658405305,1.0241989195346832,0.7214543269230769,0.922625
15,15.0,0.106791453063488,1.5934777557849884,0.6676682692307692,0.9560625
16,16.0,0.1144528180360794,1.2713038623332977,0.6865985576923077,0.94825
17,17.0,0.09375949800014496,1.0578461289405823,0.6980168269230769,0.9658749999999999
18,18.0,0.04616328664124012,1.2150973081588745,0.6980168269230769,0.99175
19,19.0,0.04074667431414127,1.299382209777832,0.7058293269230769,0.9841875
20,20.0,0.029571629129350185,1.297096073627472,0.7175480769230769,0.990625
21,21.0,0.035787942446768285,1.3384480774402618,0.7292668269230769,0.9835
22,22.0,0.015800450183451175,1.4085681438446045,0.6826923076923077,0.9953125
23,23.0,0.01929013803601265,1.4753421545028687,0.7367788461538461,0.99175
24,24.0,0.04157665716484189,1.4448240995407104,0.7169471153846154,0.9868750000000001
25,25.0,0.07043108325451612,1.3224712014198303,0.7367788461538461,0.9792500000000001
26,26.0,0.0810357041656971,1.1564270853996277,0.7094350961538461,0.9705625
27,27.0,0.060631826519966125,1.058710366487503,0.7097355769230769,0.9754999999999999
28,28.0,0.025266466289758684,1.2882429361343384,0.7058293269230769,0.990625
29,29.0,0.015079248696565628,1.223197489976883,0.7253605769230769,0.9948750000000001
30,30.0,0.004076408315449953,1.414055347442627,0.7253605769230769,1.0
31,31.0,0.004656985611654818,1.6847146153450012,0.7364783653846154,0.9984375
32,32.0,0.0161170655163005,1.5750280022621155,0.7367788461538461,0.996875
33,33.0,0.00387729334179312,1.6886125206947327,0.7367788461538461,0.9984375
34,34.0,0.0020723546389490367,1.7154486775398254,0.7328725961538461,1.0
35,35.0,0.001547025714535266,1.7797188758850098,0.6784855769230769,1.0
36,36.0,0.0020471169147640465,1.7605668306350708,0.7094350961538461,1.0
37,37.0,0.0005642129573971034,1.7934042811393738,0.7094350961538461,1.0
38,38.0,0.0009263241663575172,1.8244114518165588,0.7247596153846154,1.0
39,39.0,0.008486048650229349,1.801384150981903,0.7289663461538461,0.9984375
40,40.0,0.008508524543140083,1.8247691988945007,0.6938100961538461,0.9964375000000001
41,41.0,0.02596203819848597,1.6130359768867493,0.7599158653846154,0.9944375000000001
42,42.0,0.025679644267074763,1.3440530896186829,0.7058293269230769,0.9881875000000001
43,43.0,0.0055265930946916345,1.610764592885971,0.7061298076923077,1.0
44,44.0,0.016491452138870953,1.7026104927062988,0.6905048076923077,0.9948750000000001
45,45.0,0.026995055750012396,2.0487462282180786,0.6712740384615384,0.9921875
46,46.0,0.013070754334330558,1.8746410608291626,0.6751802884615384,0.9913125
47,47.0,0.0027396961755584925,1.676995873451233,0.7403846153846154,0.9984375
48,48.0,0.014068605058128014,1.7372762560844421,0.7208533653846154,0.99375
49,49.0,0.017597047565504908,1.7239484786987305,0.7331730769230769,0.9953125
50,50.0,0.032478481519501654,1.4474263191223145,0.7439903846153846,0.990625
51,51.0,0.03366907713934779,1.2881859242916107,0.7484975961538461,0.9890625
52,52.0,0.020685003837570548,1.4115706086158752,0.7400841346153846,0.99375
53,53.0,0.021270302589982748,1.3139471113681793,0.7521033653846154,0.990625
54,54.0,0.007848188967909665,1.6720452308654785,0.6983173076923077,0.9964375000000001
55,55.0,0.0047544653294608,1.5530502796173096,0.7481971153846154,0.9984375
56,56.0,0.009131966950371861,1.5729582905769348,0.7599158653846154,0.9948750000000001
57,57.0,0.0027422223007306456,1.722239077091217,0.7097355769230769,0.9984375
58,58.0,0.0005234449170529842,1.8458595275878906,0.7058293269230769,1.0
59,59.0,0.0010881990776397288,1.8299460411071777,0.7406850961538461,1.0
60,60.0,0.0005856859730556607,1.8427339792251587,0.7328725961538461,1.0
61,61.0,0.0007528090907726436,1.887919545173645,0.7367788461538461,1.0
62,62.0,0.00030741066148038955,1.9240524768829346,0.7367788461538461,1.0
63,63.0,0.0005330970016075298,1.9412519931793213,0.7367788461538461,1.0
