,epoch,train_loss,val_loss,val_accuracy,accuracy
1,1.0,0.6553101778030396,0.6865066289901733,0.51171875,0.6094999999999999
2,2.0,0.631606149673462,0.6691227853298187,0.5348557692307692,0.6458125
3,3.0,0.6096603631973266,0.6156569421291351,0.6902043269230769,0.6585625
4,4.0,0.5653418064117431,0.5874817669391632,0.7247596153846154,0.70925
5,5.0,0.47939097285270693,0.5267938375473022,0.7560096153846154,0.7847500000000001
6,6.0,0.3866154372692108,0.5397850275039673,0.7596153846153846,0.8525625
7,7.0,0.30914534628391266,0.6958368122577667,0.7058293269230769,0.8764375
8,8.0,0.30118426084518435,0.5992917418479919,0.7097355769230769,0.8573125000000001
9,9.0,0.20072705149650574,0.7744065523147583,0.7253605769230769,0.9337500000000001
10,10.0,0.18578800708055496,0.6869072318077087,0.7599158653846154,0.9359999999999999
11,11.0,0.12161116153001786,0.7197513580322266,0.7677283653846154,0.9600625
12,12.0,0.08631490692496299,0.7598836719989777,0.7641225961538461,0.9683125
13,13.0,0.05104099586606026,0.8874500393867493,0.7716346153846154,0.9886250000000001
14,14.0,0.04067226275801659,0.9798898100852966,0.7602163461538461,0.9881875000000001
15,15.0,0.019782627839595078,1.1244916021823883,0.7638221153846154,0.996875
16,16.0,0.012278880970552564,0.9558185935020447,0.8022836538461539,0.996875
17,17.0,0.027455861307680608,1.1689696907997131,0.7524038461538461,0.990625
18,18.0,0.030378973484039305,1.0558006167411804,0.7680288461538461,0.9866250000000001
19,19.0,0.04086609128862619,1.0277808010578156,0.7983774038461539,0.982375
20,20.0,0.08118207603693009,1.1903947591781616,0.7016225961538461,0.9768125
21,21.0,0.05523768663406372,1.113035261631012,0.7370793269230769,0.978375
22,22.0,0.03658734336495399,1.3100786805152893,0.7292668269230769,0.990625
23,23.0,0.031734258960932495,1.188263863325119,0.7755408653846154,0.9875
24,24.0,0.01205336833372712,1.1685866713523865,0.7716346153846154,0.996875
25,25.0,0.004231306444853544,1.1108678877353668,0.7755408653846154,1.0
26,26.0,0.004781167907640338,1.1624116003513336,0.7524038461538461,1.0
27,27.0,0.002280295267701149,1.2422023713588715,0.7484975961538461,1.0
28,28.0,0.006765257101505995,1.3897268772125244,0.7794471153846154,0.998
29,29.0,0.00396010207477957,1.5874465703964233,0.7445913461538461,0.9984375
30,30.0,0.006956070335581899,1.23916095495224,0.8025841346153846,0.9984375
31,31.0,0.0060646600322797894,1.3169530034065247,0.7211538461538461,0.9984375
32,32.0,0.004762050043791532,1.3172131180763245,0.7364783653846154,1.0
33,33.0,0.013791949744336307,1.3463644981384277,0.7791466346153846,0.996875
34,34.0,0.008193722227588296,1.5560378432273865,0.7524038461538461,0.996875
35,35.0,0.0064040625933557745,1.388842523097992,0.7602163461538461,0.998
36,36.0,0.02315671988762915,1.2543434500694275,0.7869591346153846,0.9913125
37,37.0,0.013254400878213345,1.5470179319381714,0.7019230769230769,0.9948750000000001
38,38.0,0.06091390489600599,1.1725838482379913,0.7830528846153846,0.976125
39,39.0,0.019777136389166117,1.5095713138580322,0.7253605769230769,0.9953125
40,40.0,0.018581818137317897,1.445380538702011,0.7367788461538461,0.9948750000000001
41,41.0,0.015322432480752468,1.2591519355773926,0.7328725961538461,0.9964375000000001
42,42.0,0.025189641304314135,1.185332179069519,0.7560096153846154,0.9921875
43,43.0,0.020515505550429226,1.3327720761299133,0.7328725961538461,0.9948750000000001
44,44.0,0.020229177502915262,1.3356453776359558,0.7403846153846154,0.9953125
